"Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
35,82,50,1.29060088276092
35,82,52,1.1766488981327
35,82,54,1.07086343918546
35,82,56,0.973102660962187
35,82,58,0.883161682051817
35,82,60,0.800783223352124
35,82,62,0.725667544820327
35,82,64,0.657481684191525
35,82,66,0.595867993419099
35,82,68,0.540451958712471
35,82,70,0.490849282042477
35,82,72,0.4466721977691
35,82,74,0.407534998274736
35,82,76,0.373058746934567
35,82,78,0.342875164680357
35,82,80,0.316629686851728
35,82,82,0.293983699025527
35,82,84,0.27461597328211
35,82,86,0.258223339376602
35,82,88,0.244520638292162
35,82,90,0.233240018689465
35,82,92,0.22412965007025
35,82,94,0.216951940394655
35,82,96,0.211481360777439
35,82,98,0.207501995936284
35,82,100,0.204804956185263
35,82,102,0.203185804436705
35,82,104,0.202442168823663
35,82,106,0.202371726478673
35,82,108,0.202770754340051
35,82,110,0.203433445636709
35,82,112,0.204152182506849
35,82,114,0.204718932436719
35,82,116,0.20492789549039
35,82,118,0.204579468027006
35,82,120,0.203485505554812
35,82,122,0.201475763434451
35,82,124,0.198405272965446
35,82,126,0.194162278904081
35,82,128,0.188676233117797
35,82,130,0.181925221624095
35,82,132,0.17394211491797
35,82,134,0.164818691494727
35,82,136,0.154707007941906
35,82,138,0.143817388298696
35,82,140,0.132412586460952
35,82,142,0.120797935163542
35,82,144,0.109307619786843
35,82,146,0.0982875802615599
35,82,148,0.0880759155100621
35,82,150,0.0789820016869832
35,82,152,0.0712657959699118
35,82,154,0.0651189439889104
35,82,156,0.0606493132544935
35,82,158,0.0578704238207849
35,82,160,0.0566969449270964
35,82,162,0.0569469941227312
35,82,164,0.0583514502898287
35,82,166,0.0605699217239548
35,82,168,0.0632124477403851
35,82,170,0.0658655089436347
35,82,172,0.0681205229727641
35,82,174,0.0696027448768567
35,82,176,0.0699983977243353
35,82,178,0.069077939949619
35,82,180,0.0667136285396269
35,84,0,4.82413308903293
35,84,2,4.79080301267146
35,84,4,4.73933556840094
35,84,6,4.66987434656119
35,84,8,4.58290017988163
35,84,10,4.47922448269914
35,84,12,4.35996667457036
35,84,14,4.22651754692039
35,84,16,4.08049146855183
35,84,18,3.92367102570351
35,84,20,3.75794799819126
35,84,22,3.58526448259545
35,84,24,3.40755753513746
35,84,26,3.22671000911747
35,84,28,3.04450941563548
35,84,30,2.86261575680568
35,84,32,2.68253846961985
35,84,34,2.50562195204184
35,84,36,2.33303866456269
35,84,38,2.16578852158352
35,84,40,2.00470319141084
35,84,42,1.85045397595129
35,84,44,1.7035620962707
35,84,46,1.56441042193728
35,84,48,1.43325591011522
35,84,50,1.31024223407823
35,84,52,1.19541226072143
35,84,54,1.08872017382076
35,84,56,0.990043133734834
35,84,58,0.899192420270841
35,84,60,0.81592403198747
35,84,62,0.739948721635066
35,84,64,0.670941442399044
35,84,66,0.608550170145908
35,84,68,0.552404057990258
35,84,70,0.502120874248807
35,84,72,0.45731367458702
35,84,74,0.417596663995976
35,84,76,0.382590213436735
35,84,78,0.351925008404243
35,84,80,0.32524532103128
35,84,82,0.30221141254041
35,84,84,0.282501087999607
35,84,86,0.265810439937819
35,84,88,0.251853831286033
35,84,90,0.240363181505401
35,84,92,0.23108663306593
35,84,94,0.223786689191738
35,84,96,0.218237928526196
35,84,98,0.214224418462749
35,84,100,0.211536966385954
35,84,102,0.209970366553959
35,84,104,0.209320818811798
35,84,106,0.209383712048091
35,84,108,0.209951977865011
35,84,110,0.210815225211418
35,84,112,0.21175986108738
35,84,114,0.212570381957649
35,84,116,0.213031981451565
35,84,118,0.212934559212987
35,84,120,0.212078131699495
35,84,122,0.210279538731077
35,84,124,0.207380212918774
35,84,126,0.20325463948105
35,84,128,0.197818991874103
35,84,130,0.191039298263535
35,84,132,0.182938392202681
35,84,134,0.173600846480721
35,84,136,0.163175099801863
35,84,138,0.151872076193111
35,84,140,0.139959774863288
35,84,142,0.1277535725289
35,84,144,0.115602318663665
35,84,146,0.103870692500613
35,84,148,0.0929186938718495
35,84,150,0.083079515253499
35,84,152,0.0746373438147448
35,84,154,0.0678068269482314
35,84,156,0.0627159690536121
35,84,158,0.0593940924219835
35,84,160,0.0577661906135245
35,84,162,0.057654548130941
35,84,164,0.0587879329498006
35,84,166,0.0608180399710747
35,84,168,0.0633422330483693
35,84,170,0.0659310614364494
35,84,172,0.0681585685472716
35,84,174,0.0696331113880032
35,84,176,0.0700262981984943
35,84,178,0.069097743302523
35,84,180,0.0667136285396263
35,86,0,4.82413308903293
35,86,2,4.7911390698527
35,86,4,4.74042677452715
35,86,6,4.67209571781412
35,86,8,4.5865730609136
35,86,10,4.48460941697168
35,86,12,4.36725883520509
35,86,14,4.23584471285144
35,86,16,4.09191443591844
35,86,18,3.93718626441386
35,86,20,3.77349229763771
35,86,22,3.60272127764008
35,86,24,3.42676456318006
35,86,26,3.24746792146789
35,86,28,3.06659095232984
35,86,30,2.88577509450966
35,86,32,2.70652036824578
35,86,34,2.53017035738372
35,86,36,2.3579044707811
35,86,38,2.19073625665347
35,86,40,2.02951645735865
35,86,42,1.87493954955716
35,86,44,1.7275526700484
35,86,46,1.58776603472695
35,86,48,1.45586417712956
35,86,50,1.33201753425284
35,86,52,1.21629407252052
35,86,54,1.10867076842378
35,86,56,1.00904483732774
35,86,58,0.917244646713261
35,86,60,0.833040266016438
35,86,62,0.756153604098448
35,86,64,0.68626807602309
35,86,66,0.623037730081612
35,86,68,0.566095758462703
35,86,70,0.515062313063753
35,86,72,0.469551552372795
35,86,74,0.429177855562217
35,86,76,0.393561154617855
35,86,78,0.362331352858992
35,86,80,0.335131816991219
35,86,82,0.311621948543128
35,86,84,0.291478858239317
35,86,86,0.274398183082783
35,86,88,0.260094100630239
35,86,90,0.248298608493459
35,86,92,0.238760150110761
35,86,94,0.231241681066428
35,86,96,0.225518284438005
35,86,98,0.221374459387963
35,86,100,0.218601224705659
35,86,102,0.216993197960707
35,86,104,0.216345830418351
35,86,106,0.216452996214426
35,86,108,0.217105149023786
35,86,110,0.218088267355358
35,86,112,0.21918380682116
35,86,114,0.22016986004995
35,86,116,0.220823688195229
35,86,118,0.22092572868284
35,86,120,0.220265099729952
35,86,122,0.218646513125834
35,86,124,0.21589837558737
35,86,126,0.211881712085501
35,86,128,0.206499392307975
35,86,130,0.19970499830753
35,86,132,0.191510555166471
35,86,134,0.181992276933795
35,86,136,0.171293476700709
35,86,138,0.159623868992635
35,86,140,0.14725466498211
35,86,142,0.134509127386733
35,86,144,0.121748601631017
35,86,146,0.109354449432516
35,86,148,0.0977067448162122
35,86,150,0.0871610057133398
35,86,152,0.0780245772111715
35,86,154,0.0705345072757422
35,86,156,0.0648388229361503
35,86,158,0.0609829998814649
35,86,160,0.0589031160913184
35,86,162,0.0584267071124479
35,86,164,0.0592817343890358
35,86,166,0.0611133932432287
35,86,168,0.0635077892799645
35,86,170,0.0660208703088415
35,86,172,0.0682104803605609
35,86,174,0.069669057038912
35,86,176,0.0700543609341183
35,86,178,0.0691157239417577
35,86,180,0.066713628539626
35,88,0,4.82413308903293
35,88,2,4.79150690919665
35,88,4,4.74158829218416
35,88,6,4.67443552691958
35,88,8,4.59042439236386
35,88,10,4.49024627220256
35,88,12,4.37489058640797
35,88,14,4.24561319013267
35,88,16,4.1038934525236
35,88,18,3.95138345222628
35,88,20,3.78985305443094
35,88,22,3.62113456431994
35,88,24,3.44707023399635
35,88,26,3.26946522474223
35,88,28,3.09004780647768
35,88,30,2.91043772723744
35,88,32,2.7321229085526
35,88,34,2.55644399198371
35,88,36,2.38458581865179
35,88,38,2.21757467550235
35,88,40,2.05628006991204
35,88,42,1.90141986028196
35,88,44,1.75356772796025
35,88,46,1.61316217897441
35,88,48,1.48051647336205
35,88,50,1.35582906690247
35,88,52,1.23919429820138
35,88,54,1.13061315760436
35,88,56,1.03000403589638
35,88,58,0.937213378099372
35,88,60,0.852026171254432
35,88,62,0.774176185303476
35,88,64,0.703355871992887
35,88,66,0.639225814689783
35,88,68,0.581423616160761
35,88,70,0.529572113432168
35,88,72,0.48328681873444
35,88,74,0.442182501910944
35,88,76,0.405878850570443
35,88,78,0.374005167534576
35,88,80,0.346204088816335
35,88,82,0.322134327921056
35,88,84,0.301472472689266
35,88,86,0.283913878774109
35,88,88,0.26917271926877
35,88,90,0.256981263511587
35,88,92,0.247088470544138
35,88,94,0.239257995077158
35,88,96,0.233265717107708
35,88,98,0.228896921309898
35,88,100,0.225943269399203
35,88,102,0.224199727716661
35,88,104,0.22346163247748
35,88,106,0.223522094864503
35,88,108,0.22416996495019
35,88,110,0.225188583993742
35,88,112,0.226355554960288
35,88,114,0.227443746662317
35,88,116,0.228223713189269
35,88,118,0.228467653242229
35,88,120,0.227954950837664
35,88,122,0.226479228873217
35,88,124,0.223856712495233
35,88,126,0.219935546041171
35,88,128,0.214605545785037
35,88,130,0.20780771537757
35,88,132,0.199542720137228
35,88,134,0.189877431081467
35,88,136,0.178948630974706
35,88,138,0.166963041308862
35,88,140,0.154192993671832
35,88,142,0.140967334717149
35,88,144,0.127657512128417
35,88,146,0.114659217126291
35,88,148,0.102370421380943
35,88,150,0.0911670959643338
35,88,152,0.0813782842641879
35,88,154,0.0732624668264723
35,88,156,0.0669872586531664
35,88,158,0.0626143879575615
35,88,160,0.0600916095060351
35,88,162,0.0592527187257936
35,88,164,0.0598261915799071
35,88,166,0.0614522369723285
35,88,168,0.0637072845291444
35,88,170,0.0661342185523044
35,88,172,0.0682760836346718
35,88,174,0.0697105926518235
35,88,176,0.0700826093064102
35,88,178,0.0691318777823004
35,88,180,0.0667136285396259
35,90,0,4.82413308903293
35,90,2,4.7919052878875
35,90,4,4.74281569999776
35,90,6,4.67688457878047
35,90,8,4.59443898593747
35,90,10,4.4961130315472
35,90,12,4.38283261554999
35,90,14,4.25578623470333
35,90,16,4.11638448684039
35,90,18,3.96621163198108
35,90,20,3.80697289968604
35,90,22,3.64044116344978
35,90,24,3.4684061881944
35,90,26,3.29262898836512
35,90,28,3.11480302584896
35,90,30,2.93652314503473
35,90,32,2.75926238731735
35,90,34,2.5843562216746
35,90,36,2.41299331013559
35,90,38,2.24621170235017
35,90,40,2.08489930021143
35,90,42,1.92979751178664
35,90,44,1.7815071760654
35,90,46,1.64049603987198
35,90,48,1.50710726722984
35,90,50,1.38156863257871
35,90,52,1.26400217796947
35,90,54,1.15443419711504
35,90,56,1.0528054505995
35,90,58,0.958981526262531
35,90,60,0.872763248335366
35,90,62,0.793897019386784
35,90,64,0.722084959580489
35,90,66,0.656994694391136
35,90,68,0.59826863814013
35,90,70,0.545532627358798
35,90,72,0.498403774054413
35,90,74,0.456497432255025
35,90,76,0.419433199022075
35,90,78,0.386839900720288
35,90,80,0.358359544366263
35,90,82,0.3336502405822
35,90,84,0.312388127997685
35,90,86,0.2942683485046
35,90,88,0.279005138832009
35,90,90,0.266331117218227
35,90,92,0.255995855601482
35,90,94,0.247763838975261
35,90,96,0.241411925581858
35,90,98,0.236726435459306
35,90,100,0.23350001112932
35,90,102,0.231528412965628
35,90,104,0.230607432338847
35,90,106,0.230530126476914
35,90,108,0.231084597672949
35,90,110,0.232052552664949
35,90,112,0.233208881543443
35,90,114,0.234322484680671
35,90,116,0.235158546008086
35,90,118,0.235482396983089
35,90,120,0.23506503440498
35,90,122,0.233690245506749
35,90,124,0.231163157065265
35,90,126,0.227319867074714
35,90,128,0.222037647733159
35,90,130,0.215245041703142
35,90,132,0.206931028680732
35,90,134,0.197152338106163
35,90,136,0.186037949106886
35,90,138,0.173789871124386
35,90,140,0.160679453162743
35,90,142,0.147038731959322
35,90,144,0.133246692931246
35,90,146,0.119710761402442
35,90,148,0.106844329721348
35,90,150,0.0950416103774988
35,90,152,0.084651530140717
35,90,154,0.0759526882222362
35,90,156,0.0691315415236067
35,90,158,0.0642659154839752
35,90,160,0.0613156540691074
35,90,162,0.0601217264552046
35,90,164,0.0604144364932851
35,90,166,0.0618305931595606
35,90,168,0.063938672491183
35,90,170,0.0662702195462884
35,90,172,0.0683550873714856
35,90,174,0.0697576626366525
35,90,176,0.0701110388099442
35,90,178,0.0691461957972458
35,90,180,0.066713628539626
35,92,0,4.82413308903293
35,92,2,4.7923329177727
35,92,4,4.7441044411231
35,92,6,4.67943337183961
35,92,8,4.5986010646009
35,92,10,4.50218667435704
35,92,12,4.39105404855912
35,92,14,4.26632484455708
35,92,16,4.129340431678
35,92,18,3.98161586241544
35,92,20,3.82478952199879
35,92,22,3.66057199206521
35,92,24,3.49069724732942
35,92,26,3.31687863897674
35,92,28,3.14077132086821
35,92,30,2.96394196112459
35,92,32,2.78784585180191
35,92,34,2.61381095339693
35,92,36,2.44302802422722
35,92,38,2.27654578919053
35,92,40,2.11527007295396
35,92,42,1.95996591698099
35,92,44,1.81126186895242
35,92,46,1.66965583050583
35,92,48,1.53552203725494
35,92,50,1.40911889865548
35,92,52,1.29059753228925
35,92,54,1.18001088653469
35,92,56,1.07732336443606
35,92,58,0.982420851471689
35,92,60,0.895121023785347
35,92,62,0.815183783078869
35,92,64,0.742321638901659
35,92,66,0.676209844337615
35,92,68,0.616496089666901
35,92,70,0.562809570350455
35,92,72,0.514769268601833
35,92,74,0.47199131871559
35,92,76,0.434095361673981
35,92,78,0.400709831004422
35,92,80,0.371476146636384
35,92,82,0.346051824628717
35,92,84,0.324112536990743
35,92,86,0.305353177111939
35,92,88,0.289488002965949
35,92,90,0.276249943236396
35,92,92,0.265389162161129
35,92,94,0.256670988713478
35,92,96,0.249873326209369
35,92,98,0.244783670798292
35,92,100,0.241195882400573
35,92,102,0.238906869737832
35,92,104,0.237713371659532
35,92,106,0.237409038602984
35,92,108,0.237782038372437
35,92,110,0.238613426132899
35,92,112,0.239676525329821
35,92,114,0.240737559223154
35,92,116,0.241557746613573
35,92,118,0.241897025151705
35,92,120,0.241519487387739
35,92,122,0.240200506403006
35,92,124,0.237735390368188
35,92,126,0.233949243500427
35,92,128,0.228707534111811
35,92,130,0.221926693221086
35,92,132,0.213583908695681
35,92,134,0.203725162802758
35,92,136,0.192470509530726
35,92,138,0.180015624711123
35,92,140,0.166628804227792
35,92,142,0.152642841728172
35,92,144,0.138441582885992
35,92,146,0.124441408981308
35,92,148,0.111068413282908
35,92,150,0.0987325504553676
35,92,152,0.0878005033714048
35,92,154,0.0785693616577087
35,92,156,0.0712433855075016
35,92,158,0.0659160938810688
35,92,160,0.0625596465830142
35,92,162,0.0610229898473651
35,92,164,0.0610395385517423
35,92,166,0.0622443352451359
35,92,168,0.0641997379301606
35,92,170,0.066427838102637
35,92,172,0.0684470921598728
35,92,174,0.0698101469407069
35,92,176,0.0701396172130442
35,92,178,0.0691586639823322
35,92,180,0.0667136285396263
35,94,0,4.82413308903293
35,94,2,4.79278847065038
35,94,4,4.74544984212127
35,94,6,4.6820721360348
35,94,8,4.60289432241797
35,94,10,4.50844325854117
35,94,12,4.39952255413648
35,94,14,4.27718788485239
35,94,16,4.14271125000237
35,94,18,3.99753738624472
35,94,20,3.8432358617953
35,94,22,3.68145229089379
35,94,24,3.513861684194
35,94,26,3.34212628568383
35,94,28,3.16785945865075
35,94,30,2.99259638919454
35,94,32,2.81777167418778
35,94,34,2.64470331885986
35,94,36,2.47458231894448
35,94,38,2.30846684128265
35,94,40,2.14728001597543
35,94,42,1.99181046737345
35,94,44,1.84271488964734
35,94,46,1.70052216855318
35,94,48,1.5656387277923
35,94,50,1.43835491306929
35,94,52,1.31885231015641
35,94,54,1.20721192692242
35,94,56,1.10342316318468
35,94,58,1.00739346023642
35,94,60,0.918958478457993
35,94,62,0.837892609125991
35,94,64,0.763919594601579
35,94,66,0.696723014843534
35,94,68,0.635956399348054
35,94,70,0.581252740947277
35,94,72,0.532233218207787
35,94,74,0.488514972240693
35,94,76,0.44971782714189
35,94,78,0.415469887011337
35,94,80,0.3854119833478
35,94,82,0.359200982379202
35,94,84,0.336511991407175
35,94,86,0.317039526314501
35,94,88,0.300497719605175
35,94,90,0.286619660922537
35,94,92,0.275155971515116
35,94,94,0.265872722359716
35,94,96,0.258548814337177
35,94,98,0.252972949480064
35,94,100,0.248940335935584
35,94,102,0.246249286363178
35,94,104,0.244697889690958
35,94,106,0.244080958248206
35,94,108,0.244187474014705
35,94,110,0.244798775770694
35,94,112,0.245687738988373
35,94,114,0.246619197270279
35,94,116,0.24735183246286
35,94,118,0.247641714821934
35,94,120,0.247247600224666
35,94,122,0.245937985675992
35,94,124,0.243499787394037
35,94,126,0.239748341662199
35,94,128,0.234538246297422
35,94,130,0.227774374175292
35,94,132,0.219422219050967
35,94,134,0.209516601277643
35,94,136,0.198167692368352
35,94,138,0.185563337147123
35,94,140,0.171966780241565
35,94,142,0.157709150763281
35,94,144,0.143176423345594
35,94,146,0.128791037804867
35,94,148,0.114988889445694
35,94,150,0.102192947993808
35,94,152,0.0907852645549085
35,94,154,0.0810795173459412
35,94,156,0.0732964663768317
35,94,158,0.0675446857726307
35,94,160,0.0638086923889893
35,94,162,0.0619460909320732
35,94,164,0.0616946398933954
35,94,166,0.0626892698794504
35,94,168,0.0644881412671654
35,94,170,0.0666059116104262
35,94,172,0.0685515983505815
35,94,174,0.0698678633056243
35,94,176,0.0701682848700553
35,94,178,0.0691692633605145
35,94,180,0.0667136285396267
35,96,0,4.82413308903293
35,96,2,4.79327058366462
35,96,4,4.74684713248348
35,96,6,4.68479087279179
35,96,8,4.60730198896694
35,96,10,4.51485801130696
35,96,12,4.40820446123875
35,96,14,4.2883322318036
35,96,16,4.15644414494218
35,96,18,4.0139138267896
35,96,20,3.86224033653742
35,96,22,3.70300188202757
35,96,24,3.53781151904456
35,96,26,3.36827706315699
35,96,28,3.19596666331622
35,96,30,3.02238071288607
35,96,32,2.84893010322965
35,96,34,2.67692032167193
35,96,36,2.50754058681462
35,96,38,2.34185709268368
35,96,40,2.1808094656381
35,96,42,2.02520967565303
35,96,44,1.87574283379391
35,96,46,1.73296950320232
35,96,48,1.59732931636739
35,96,50,1.46914580619916
35,96,52,1.34863241609615
35,96,54,1.23589966004166
35,96,56,1.13096337063963
35,96,58,1.03375391723218
35,96,60,0.94412621400179
35,96,62,0.861870282692306
35,96,64,0.786722095578802
35,96,66,0.718374406360892
35,96,68,0.656487280466934
35,96,70,0.600698059416269
35,96,72,0.550630531960636
35,96,74,0.505903132360356
35,96,76,0.466136037983876
35,96,78,0.430957089743316
35,96,80,0.400006506042265
35,96,82,0.372940401492959
35,96,84,0.349433154459105
35,96,86,0.32917869239268
35,96,88,0.311890781744238
35,96,90,0.297302421377007
35,96,92,0.285164446756687
35,96,94,0.275243458747106
35,96,96,0.267319197597294
35,96,98,0.261181491387539
35,96,100,0.256626920098061
35,96,102,0.25345535223879
35,96,104,0.251466530506704
35,96,106,0.250456905153703
35,96,108,0.250216936534971
35,96,110,0.25052910843708
35,96,112,0.251166906952225
35,96,114,0.251895020652798
35,96,116,0.252471000832951
35,96,118,0.252648579784566
35,96,120,0.252182775346279
35,96,122,0.25083680787117
35,96,124,0.248390720657293
35,96,126,0.244651430058249
35,96,128,0.239463745132888
35,96,130,0.232721702518717
35,96,132,0.22437937943349
35,96,134,0.214460200138686
35,96,136,0.203063665331055
35,96,138,0.190368435957184
35,96,140,0.176630814897951
35,96,142,0.162177905359934
35,96,144,0.147395084436098
35,96,146,0.132707898951194
35,96,148,0.11855903562545
35,96,150,0.105381589331036
35,96,152,0.0935703893507322
35,96,154,0.0834535751176041
35,96,156,0.0752668730642218
35,96,158,0.0691330599273516
35,96,160,0.0650488713554698
35,96,162,0.0628811228595494
35,96,164,0.0623730807415284
35,96,166,0.0631612139073827
35,96,168,0.0648014613419948
35,96,170,0.0668031708182326
35,96,172,0.0686680144124147
35,96,174,0.0699305697761635
35,96,176,0.0701969551822917
35,96,178,0.0691779700263281
35,96,180,0.0667136285396274
35,98,0,4.82413308903293
35,98,2,4.7937778647856
35,98,4,4.7482914647263
35,98,6,4.68757939691695
35,98,8,4.61180689814439
35,98,10,4.5214054280325
35,98,12,4.41706488950771
35,98,14,4.29971293490176
35,98,16,4.17048375328084
35,98,18,4.03067941201875
35,98,20,3.88172709497788
35,98,22,3.72513545401993
35,98,24,3.56245283769695
35,98,26,3.39522948690943
35,98,28,3.22498501506063
35,98,30,3.05318173795158
35,98,32,2.88120378154554
35,98,34,2.71034143443691
35,98,36,2.54177994872142
35,98,38,2.37659191550093
35,98,40,2.21573241109727
35,98,42,2.0600362746317
35,98,44,1.91021708198427
35,98,46,1.76686757759257
35,98,48,1.63046147993215
35,98,50,1.50135667068746
35,98,52,1.37979980852884
35,98,54,1.26593238485332
35,98,56,1.15979817700901
35,98,58,1.06135197341761
35,98,60,0.97046936265334
35,98,62,0.886957309301011
35,98,64,0.810565192684368
35,98,66,0.740995964528816
35,98,68,0.677917087978586
35,98,70,0.620970949432938
35,98,72,0.569784480658135
35,98,74,0.523977785026903
35,98,76,0.48317162219644
35,98,78,0.446993664635626
35,98,80,0.415083493045651
35,98,82,0.387096343242594
35,98,84,0.362705653252718
35,98,86,0.34160448620854
35,98,88,0.323505923100741
35,98,90,0.30814253121331
35,98,92,0.295265021249219
35,98,94,0.284640211017292
35,98,96,0.276048418317627
35,98,98,0.269280412290853
35,98,100,0.264134062491871
35,98,102,0.260410839188838
35,98,104,0.257912336952819
35,98,106,0.256437015621766
35,98,108,0.25577737624454
35,98,110,0.255717811531964
35,98,112,0.256033386408893
35,98,114,0.256489809203835
35,98,116,0.256844841846344
35,98,118,0.256851361980601
35,98,120,0.25626222550534
35,98,122,0.254836980592532
35,98,124,0.252350352263461
35,98,126,0.248602252528442
35,98,128,0.243428882312435
35,98,130,0.236714290996704
35,98,132,0.228401566359859
35,98,134,0.2185026660632
35,98,136,0.207105798962093
35,98,138,0.194379248178515
35,98,140,0.180570622241582
35,98,142,0.166000741834357
35,98,144,0.151051721344318
35,98,146,0.136149273786044
35,98,148,0.121739823706667
35,98,150,0.108263606421707
35,98,152,0.0961254997680201
35,98,154,0.0856658045811199
35,98,156,0.0771334908282998
35,98,158,0.0706644969363344
35,98,160,0.0662674703721565
35,98,162,0.0638188573427151
35,98,164,0.0630685125084455
35,98,166,0.0636560650571415
35,98,168,0.0651372354857223
35,98,170,0.0670182598238132
35,98,172,0.0687956652927004
35,98,174,0.0699979674067375
35,98,176,0.0702255151980551
35,98,178,0.0691847552295927
35,98,180,0.0667136285396282
35,100,0,4.82413308903293
35,100,2,4.79430889835022
35,100,4,4.74977793497516
35,100,6,4.69042738023107
35,100,8,4.61639156111777
35,100,10,4.52805937895295
35,100,12,4.426067892241
35,100,14,4.311283396942
35,100,16,4.1847723617316
35,100,18,4.04776522501978
35,100,20,3.90161629903834
35,100,22,3.74776287233299
35,100,24,3.58768612851091
35,100,26,3.42287581656335
35,100,28,3.25479984223401
35,100,30,3.08487921939363
35,100,32,2.91446821853763
35,100,34,2.74483913309706
35,100,36,2.5771708702993
35,100,38,2.41254054358563
35,100,40,2.25191735435473
35,100,42,2.09615824531733
35,100,44,1.94600502857505
35,100,46,1.80208289041222
35,100,48,1.66490031876559
35,100,50,1.53485057286427
35,100,52,1.41221481803957
35,100,54,1.2971669947429
35,100,56,1.18978039907097
35,100,58,1.09003584444941
35,100,60,0.997831170548645
35,100,62,0.912991781376691
35,100,64,0.835281839313351
35,100,66,0.764415719233868
35,100,68,0.70006933542602
35,100,70,0.641890988729321
35,100,72,0.589511435130578
35,100,74,0.542552942168467
35,100,76,0.500637168592657
35,100,78,0.463391769634756
35,100,80,0.430455690410573
35,100,82,0.401483160518294
35,100,84,0.376146442556788
35,100,86,0.354137416158688
35,100,88,0.335168098371947
35,100,90,0.318970212732364
35,100,92,0.305293925489746
35,100,94,0.293905870692968
35,100,96,0.284586588648489
35,100,98,0.277127506815147
35,100,100,0.271327600199345
35,100,102,0.266989880853695
35,100,104,0.26391788344674
35,100,106,0.2619123353966
35,100,108,0.260768223990449
35,100,110,0.260272496300285
35,100,112,0.260202646399996
35,100,114,0.260326453124866
35,100,116,0.260403124282719
35,100,118,0.260186073351036
35,100,120,0.259427496161845
35,100,122,0.257884823103665
35,100,124,0.25532899468259
35,100,126,0.25155434638848
35,100,128,0.246389699191115
35,100,130,0.239710046994416
35,100,132,0.231448030515359
35,100,134,0.221604212428047
35,100,136,0.210255049246816
35,100,138,0.197557420414408
35,100,140,0.183748650655128
35,100,142,0.169141166571945
35,100,144,0.154111269119523
35,100,146,0.139081969948988
35,100,148,0.124500402703705
35,100,150,0.110810932076698
35,100,152,0.0984256795644758
35,100,154,0.0876946909934501
35,100,156,0.078878311387112
35,100,158,0.0721244412418771
35,100,160,0.0674531786984418
35,100,162,0.0647508880904275
35,100,164,0.0637749966314104
35,100,166,0.0641698650308057
35,100,168,0.0654929961422105
35,100,170,0.0672497548826461
35,100,172,0.0689338006181613
35,100,174,0.0700697031139823
35,100,176,0.070253826341944
35,100,178,0.0691895854978269
35,100,180,0.0667136285396291
35,102,0,4.82413308903293
35,102,2,4.79486225063911
35,102,4,4.75130160394703
35,102,6,4.69332439676525
35,102,8,4.62103824314468
35,102,10,4.53479322327334
35,102,12,4.43517661141461
35,102,14,4.32299557126905
35,102,16,4.19925014530409
35,102,18,4.0650994800793
35,102,20,3.92182443230454
35,102,22,3.77078951382771
35,102,24,3.61340663645718
35,102,26,3.45110242449675
35,102,28,3.28529010258228
35,102,30,3.11734625792689
35,102,32,2.94859221072011
35,102,34,2.78027935682796
35,102,36,2.6135776846507
35,102,38,2.44956668873919
35,102,40,2.28922805720849
35,102,42,2.13343973698308
35,102,44,1.98297122036849
35,102,46,1.83848009941316
35,102,48,1.70051006920209
35,102,50,1.56949061467891
35,102,52,1.44573859178184
35,102,54,1.32946182900443
35,102,56,1.2207647532604
35,102,58,1.11965590897543
35,102,60,1.02605711368965
35,102,62,0.939813893587505
35,102,64,0.860706777954014
35,102,66,0.788463005644946
35,102,68,0.722768206811925
35,102,70,0.663277663031711
35,102,72,0.609626810215615
35,102,74,0.561440722223348
35,102,76,0.518342390630191
35,102,78,0.479959690703522
35,102,80,0.445930990296309
35,102,82,0.415909413960711
35,102,84,0.389565817810778
35,102,86,0.366590561702442
35,102,88,0.34669418547793
35,102,90,0.32960710745054
35,102,92,0.315078468546779
35,102,94,0.302874247303007
35,102,96,0.292774771883178
35,102,98,0.284571757811291
35,102,100,0.278065006105451
35,102,102,0.273058907242087
35,102,104,0.269358912363819
35,102,106,0.266768153921216
35,102,108,0.265084421963011
35,102,110,0.264097726809161
35,102,112,0.263588699848741
35,102,114,0.263328096497953
35,102,116,0.263077662762943
35,102,118,0.262592602680324
35,102,120,0.261625831625943
35,102,122,0.259934114688611
35,102,124,0.25728606691895
35,102,126,0.253471833849808
35,102,128,0.248314081749505
35,102,130,0.241679719081869
35,102,132,0.233491561505671
35,102,134,0.223738966382962
35,102,136,0.21248632764484
35,102,138,0.199878268236455
35,102,140,0.186140423354473
35,102,142,0.171574894520933
35,102,144,0.156549781478325
35,102,146,0.141482658756484
35,102,148,0.12681842988847
35,102,150,0.113002617868065
35,102,152,0.100451771111554
35,102,154,0.0895232035970907
35,102,156,0.0804866666310436
35,102,158,0.0735006963338306
35,102,160,0.0685962434203216
35,102,162,0.0656697480443252
35,102,164,0.0644870875348166
35,102,166,0.0646988539198517
35,102,168,0.065866303390583
35,102,170,0.0674961816954982
35,102,172,0.0690816025886258
35,102,174,0.0701453726271316
35,102,176,0.0702817252637129
35,102,178,0.0691924227965702
35,102,180,0.0667136285396302
35,104,0,4.82413308903293
35,104,2,4.79543647546441
35,104,4,4.75285751823768
35,104,6,4.6962599693198
35,104,8,4.62572904393404
35,104,10,4.54157993025212
35,104,12,4.44435344418508
35,104,14,4.33480017558945
35,104,16,4.2138554270859
35,104,18,4.08260782373094
